140	1.2	0
-2.879793	0.615174	-0.666022
2.380392	2.500101	-0.120466
rec.job237912.bl.pdb	-35.719	-30.332	46.625
lig.job237912.bl.pdb	18.674	3.785	28.739
1.570796	1.756530	-2.105156	24	19	19	963.086
2.094395	2.396274	-1.959260	37	10	8	962.741
2.094395	2.251330	-2.330739	20	7	124	962.525
0.523599	1.554776	0.100351	9	3	113	961.809
-1.308997	2.704512	1.488683	18	129	109	961.762
2.356194	1.413347	-1.339188	29	130	36	960.754
-2.094395	2.587733	0.232235	24	0	112	960.456
2.094395	1.606104	-0.451151	34	125	23	960.128
2.094395	2.724429	-0.348782	21	128	113	959.922
0.261799	0.866395	-2.492918	32	128	7	959.559
0.000000	1.391910	3.030322	25	109	32	958.655
1.832596	1.756530	-2.105156	21	3	131	958.550
0.261799	1.488617	1.159546	12	109	115	958.371
1.832596	1.510910	-0.740472	27	133	129	958.305
2.094395	1.766067	2.153843	15	18	120	957.858
1.570796	1.869911	2.701025	22	19	124	957.517
-1.308997	0.700570	1.559208	4	134	111	957.500
-2.356194	2.719179	-1.780644	19	126	131	957.478
1.047198	1.736875	3.023612	24	17	126	957.073
-3.141593	1.555207	1.708892	20	5	123	956.685
2.617994	0.910508	1.903534	15	28	136	956.266
1.570796	0.762244	-0.273349	19	123	119	955.619
1.047198	0.961715	0.014085	14	124	115	955.453
-0.523599	0.618092	2.539118	28	135	123	955.227
0.000000	2.041297	-2.664597	11	23	118	954.913
2.617994	1.433411	-1.035986	20	21	129	954.817
2.094395	1.440580	2.260026	18	13	125	954.303
2.094395	1.113094	-0.272241	38	132	3	953.473
-0.261799	1.977582	0.969896	16	7	108	952.977
0.785398	2.247462	0.191623	7	133	110	952.815
1.308997	0.203748	0.590255	30	133	27	952.443
1.832596	0.290380	-0.796960	32	120	22	952.112
0.785398	1.870545	-2.976234	23	7	123	951.693
1.832596	1.374601	-2.456031	23	133	42	951.569
2.094395	1.433411	-1.035986	23	11	129	951.426
-2.617994	2.455966	-0.641220	26	11	120	951.302
-2.879793	2.760637	2.781135	23	3	130	950.584
1.047198	0.297065	2.160177	32	6	27	950.440
0.785398	1.683268	0.374177	12	9	114	950.347
1.047198	1.335669	0.897240	23	136	111	949.840
-1.047198	2.587733	0.232235	24	10	119	949.757
1.570796	2.587733	0.232235	7	130	109	949.109
2.094395	1.809167	1.213774	20	123	35	948.486
1.308997	0.496451	0.593859	34	130	21	948.447
-0.785398	1.195355	1.200319	10	2	107	948.297
2.617994	1.872854	1.543456	15	9	117	948.052
-2.356194	0.080730	-2.622036	16	117	40	948.029
2.879793	2.180315	-1.357379	30	13	133	947.694
0.523599	2.108018	1.311430	13	5	105	947.581
-1.832596	0.080730	-2.622036	25	124	122	946.751
2.094395	1.872854	1.543456	13	16	113	945.739
1.570796	2.295480	1.008277	10	1	106	945.542
-2.356194	2.115563	0.685730	25	139	110	945.457
1.570796	2.089241	-0.114193	10	121	111	945.131
0.785398	2.115563	0.685730	14	0	112	944.701
2.356194	2.108018	1.311430	16	4	113	944.441
0.000000	0.615174	-0.666022	14	126	32	943.982
1.570796	1.870545	-2.976234	32	4	134	943.630
2.617994	0.762244	-0.273349	42	132	18	943.492
1.832596	2.108018	1.311430	8	135	107	943.227
2.617994	0.961715	0.014085	32	137	27	943.078
0.261799	1.168678	2.108595	25	118	29	942.364
1.570796	1.872854	1.543456	18	8	111	942.359
-0.785398	2.478122	2.609777	28	135	120	941.376
-3.141593	0.571433	-1.188419	24	135	127	941.319
1.570796	1.135813	-2.658866	28	139	36	940.610
2.356194	1.440580	2.260026	17	14	125	940.571
1.047198	2.396274	-1.959260	23	137	124	940.521
1.308997	1.574060	2.783565	29	23	13	940.430
1.308997	2.664082	-1.071402	15	128	117	940.093
2.879793	0.571433	-1.188419	22	11	129	939.882
1.308997	0.674054	1.013609	34	121	29	939.859
2.356194	0.864993	2.278281	10	17	114	939.772
2.094395	2.379497	0.561089	12	137	108	939.160
1.570796	2.164094	-2.991358	31	5	129	938.596
-2.879793	2.153910	-1.714959	20	10	127	938.437
1.047198	1.766067	2.153843	20	22	113	938.405
1.832596	2.138223	1.678323	13	8	111	938.073
0.785398	1.325504	-1.671296	25	136	22	938.010
1.047198	1.367556	0.358405	17	3	114	937.592
2.879793	1.325504	-1.671296	22	3	132	937.465
1.047198	1.741644	-2.695914	20	19	130	937.341
1.570796	2.251330	-2.330739	27	5	126	937.237
2.879793	1.872854	1.543456	14	12	118	937.225
-1.570796	0.419640	2.974122	22	121	124	937.018
0.261799	1.809167	1.213774	11	116	111	936.251
2.094395	1.732874	-0.951685	34	6	5	936.037
2.094395	1.756530	-2.105156	31	1	31	936.017
2.879793	1.506530	1.988858	15	10	121	935.854
2.356194	2.881233	-2.582574	25	16	127	935.796
1.308997	1.909857	-0.381669	16	137	117	935.667
2.094395	0.615174	-0.666022	31	123	34	935.456
-2.094395	2.579248	-2.364801	139	23	119	935.064
0.523599	2.356369	3.005869	23	136	120	935.030
1.832596	1.732874	-0.951685	34	0	5	934.125
0.523599	2.295480	1.008277	10	132	106	934.110
0.000000	1.256302	0.062705	4	133	114	933.704
-0.523599	2.984978	1.954446	26	134	115	933.544
2.879793	2.404280	-0.174044	31	1	120	933.514
0.785398	1.732874	-0.951685	11	128	123	932.657
1.570796	1.721184	-0.153948	24	133	122	932.145
1.308997	1.721184	-0.153948	18	133	119	932.045
0.000000	1.218453	2.777284	27	110	31	931.940
0.261799	1.554776	0.100351	6	139	111	931.936
1.832596	0.899350	-2.069907	10	119	44	931.755
2.356194	1.662363	0.915448	26	6	120	931.548
1.832596	2.396274	-1.959260	27	7	124	931.415
-1.047198	2.724429	-0.348782	11	0	115	930.847
1.570796	1.599406	1.426070	22	12	114	930.701
2.356194	2.349581	-2.702517	18	18	124	930.627
1.570796	1.875281	0.107086	19	133	117	930.080
-0.523599	2.478122	2.609777	22	106	122	929.948
1.308997	2.393226	1.857173	23	3	118	929.688
-2.356194	1.545873	-1.877082	13	21	135	929.602
1.047198	2.393226	1.857173	15	12	109	928.818
0.523599	2.041297	-2.664597	27	6	133	928.175
1.308997	2.881233	-2.582574	35	7	128	928.023
1.832596	1.836682	-0.676006	33	123	22	928.013
2.094395	2.001437	0.381215	19	2	113	927.548
2.356194	2.073035	2.027405	9	19	114	927.146
0.000000	0.297065	2.160177	23	22	14	926.786
-3.141593	2.396274	-1.959260	23	8	129	926.572
-2.879793	0.685216	-1.712745	21	13	134	926.535
0.000000	0.866395	-2.492918	32	123	6	926.324
0.261799	2.760637	2.781135	26	131	115	926.116
2.617994	0.615174	-0.666022	38	127	24	925.579
-0.261799	1.554776	0.100351	4	137	111	924.758
0.261799	0.733948	3.021411	31	126	34	924.440
2.356194	2.379497	0.561089	12	139	109	924.391
2.617994	2.760637	2.781135	8	14	116	924.086
1.047198	2.299159	2.264663	31	11	128	923.749
1.832596	2.063651	-2.044600	34	0	137	923.520
2.879793	1.214854	-1.966664	22	1	136	923.475
1.832596	2.379497	0.561089	11	136	108	923.306
1.570796	2.760637	2.781135	24	18	125	922.198
0.000000	2.588535	-2.976617	31	138	129	922.197
1.570796	1.658653	-2.409879	20	18	130	921.836
2.617994	1.194549	-0.801900	30	138	126	921.271
1.832596	1.812176	0.656819	16	135	107	921.103
-3.141593	0.992645	-1.723759	21	9	134	920.630
1.570796	0.674054	1.013609	24	18	17	920.027
2.356194	1.875281	0.107086	24	128	113	920.006
0.785398	2.719179	-1.780644	12	2	109	919.156
1.832596	2.001437	0.381215	19	135	113	918.953
-3.141593	2.719179	-1.780644	18	19	118	918.935
-2.617994	1.904882	-1.478089	18	128	129	918.929
1.308997	0.591903	2.010408	36	8	21	918.803
1.570796	1.836682	-0.676006	23	129	122	918.433
2.617994	0.619654	-2.216909	14	116	41	918.406
1.570796	1.247695	1.809890	37	139	14	918.371
2.094395	0.379747	-1.713059	13	110	36	918.033
2.879793	1.555207	1.708892	8	27	121	916.914
1.047198	2.664082	-1.071402	11	126	114	916.709
0.523599	0.571433	-1.188419	17	128	32	916.600
2.356194	2.104282	-0.813972	29	2	125	916.027
0.785398	1.569311	-3.003978	22	138	125	915.904
2.094395	1.195355	1.200319	31	10	128	915.454
2.094395	2.073035	2.027405	11	14	115	915.331
0.261799	0.571433	-1.188419	17	128	32	914.522
-2.617994	2.588535	-2.976617	23	130	125	914.406
-0.261799	1.218453	2.777284	24	106	30	914.404
-2.094395	2.187132	-0.479875	24	12	120	914.318
-2.879793	1.325504	-1.671296	20	13	132	914.228
-3.141593	2.295480	1.008277	10	15	110	914.214
2.617994	1.699788	2.452890	17	0	120	914.204
1.832596	0.496451	0.593859	26	132	115	914.084
-2.617994	1.836682	-0.676006	25	13	121	913.453
-2.879793	2.664082	-1.071402	25	12	124	913.331
2.879793	2.108018	1.311430	13	7	113	913.331
-3.141593	1.325504	-1.671296	22	7	132	913.217
0.523599	2.478122	2.609777	28	12	118	912.610
-0.261799	2.478122	2.609777	20	124	115	912.525
2.094395	1.846342	-1.796954	21	2	128	912.281
0.785398	2.356369	3.005869	27	6	120	910.975
1.570796	1.683268	0.374177	23	139	117	910.844
-1.047198	2.719179	-1.780644	119	115	126	910.664
0.000000	2.592629	0.909713	10	138	109	910.376
2.094395	1.506530	1.988858	25	13	126	909.904
1.047198	2.001437	0.381215	13	132	111	909.774
1.832596	1.134497	-1.109631	29	132	138	909.258
1.308997	1.812176	0.656819	20	3	115	908.808
1.570796	2.115563	0.685730	13	138	110	908.668
2.617994	2.174483	2.653697	8	15	119	908.496
2.094395	0.203748	0.590255	29	139	120	908.229
-1.832596	1.256302	0.062705	28	4	21	907.974
-1.570796	1.606104	-0.451151	21	14	128	907.620
-3.141593	2.456751	-1.503343	10	25	109	907.489
1.308997	1.766067	2.153843	30	5	121	907.244
1.570796	1.391910	3.030322	19	23	129	907.188
1.047198	1.242974	-2.977882	18	18	128	907.149
2.617994	0.290380	-0.796960	27	124	38	907.038
-3.141593	2.033014	2.977192	25	128	122	906.960
-2.356194	2.588535	-2.976617	25	134	125	906.818
1.832596	0.615174	-0.666022	29	120	34	906.480
1.308997	1.569311	-3.003978	32	129	32	906.082
0.261799	0.640596	-2.797608	28	131	38	905.475
-1.570796	2.174483	2.653697	21	12	124	905.434
1.832596	1.599406	1.426070	27	4	120	905.400
0.261799	0.864993	2.278281	24	122	34	905.320
2.879793	0.379747	-1.713059	32	124	26	905.009
1.570796	1.168678	2.108595	35	0	20	905.008
0.785398	2.588535	-2.976617	26	134	119	904.668
0.523599	1.050534	3.042579	33	126	33	904.345
0.261799	2.588535	-2.976617	31	133	125	904.115
0.000000	2.984978	1.954446	27	3	116	904.109
2.617994	2.719179	-1.780644	29	13	128	904.015
-2.617994	2.001437	0.381215	3	33	112	903.982
