500	0.0000
501	24.5202
502	76.2628
503	114.8933
504	125.8143
505	129.9660
506	150.3538
507	179.8224
508	189.7239
509	166.0680
510	127.5427
511	105.4208
512	111.5996
513	130.9166
514	141.7568
515	138.3817
516	132.3006
517	136.1493
518	149.6034
519	160.3466
520	156.9068
521	140.5126
522	125.1713
523	125.3724
524	142.0983
525	160.9933
526	166.1918
527	156.8521
528	148.2880
529	154.6521
530	171.5144
531	179.2554
532	165.5125
533	141.3140
534	130.4398
535	142.4971
536	161.2573
537	163.4550
538	146.7193
539	132.8468
540	141.4492
541	165.4272
542	178.4747
543	166.0226
544	142.1803
545	132.4533
546	143.8960
547	158.7327
548	157.5242
549	142.4516
550	133.4013
551	143.6024
552	164.5087
553	176.0908
554	168.6370
555	151.4340
556	141.0378
557	144.0685
558	152.5852
559	154.6368
560	147.4257
561	139.8213
562	142.5372
563	156.1914
564	169.4301
565	169.6438
566	155.9412
567	140.7534
568	137.5376
569	147.0273
570	156.9382
571	156.0216
572	147.2287
573	144.6748
574	156.7787
575	174.6110
576	180.1650
577	166.6499
578	147.4118
579	141.7369
580	153.0760
581	165.5163
582	163.2999
583	150.0851
584	144.3495
585	156.3747
586	175.0754
587	180.8391
588	168.4951
589	152.5717
590	149.4608
591	158.9746
592	166.7138
593	162.2933
594	150.8029
595	145.5471
596	152.6811
597	165.4156
598	172.2449
599	168.5615
600	159.8424
601	154.8793
602	156.8566
603	160.7804
604	159.1981
605	150.4660
606	141.2989
607	140.5453
608	150.0347
609	162.0806
610	166.8141
611	161.9844
612	154.7667
613	153.4770
614	158.1809
615	160.6965
616	154.3775
617	142.9498
618	137.8505
619	145.8684
620	160.6307
621	168.5711
622	163.7076
623	154.1560
624	152.0166
625	158.4961
626	162.8180
627	156.5994
628	145.4382
629	142.6024
630	152.6664
631	165.8882
632	170.0902
633	164.4958
634	158.5313
635	158.7953
636	161.7891
637	160.4962
638	154.2779
639	149.1205
640	149.7813
641	155.1032
642	161.0273
643	165.1222
644	166.9330
645	166.3243
646	163.8375
647	161.5773
648	161.2171
649	161.1893
650	158.2501
651	152.6165
652	149.2707
653	152.1516
654	158.3864
655	161.1107
656	158.1485
657	155.0090
658	157.5254
659	163.5929
660	165.3233
661	159.2025
662	150.8666
663	148.0853
664	151.2467
665	153.9021
666	152.2726
667	150.4520
668	154.1657
669	162.0017
670	166.5361
671	163.7841
672	157.7556
673	154.0749
674	152.2428
675	147.7351
676	140.5123
677	136.9291
678	141.5807
679	150.6076
680	156.4134
681	157.4463
682	159.1469
683	164.7001
684	169.0860
685	165.4927
686	155.3826
687	147.8302
688	148.5162
689	153.1508
690	153.9730
691	150.1382
692	148.0534
693	151.9119
694	157.7094
695	158.5475
696	153.5999
697	148.8609
698	149.3752
699	153.5631
700	156.4284
