700	 -2.41448461511e-35
701	 25.556952735
702	 42.4051343619
703	 53.5121402355
704	 60.8343297872
705	 65.6614146417
706	 68.8436251032
707	 70.9414675333
708	 72.324450499
709	 73.2361690608
710	 73.8372109801
711	 74.2334422337
712	 74.4946539751
713	 74.6668553681
714	 74.7803775229
715	 74.8552159398
716	 74.9045524649
717	 74.9370771068
718	 74.9585186722
719	 74.9726538233
720	 74.9819722893
721	 74.9881154006
722	 74.9921651892
723	 74.9948349744
724	 74.9965950053
725	 74.9977552891
726	 74.9985201954
727	 74.9990244527
728	 74.9993568796
729	 74.9995760289
730	 74.999720501
731	 74.9998157429
732	 74.9998785302
733	 74.9999199222
734	 74.9999472095
735	 74.9999651983
736	 74.9999770573
737	 74.9999848753
738	 74.9999900292
739	 74.9999934268
740	 74.9999956667
741	 74.9999971433
742	 74.9999981168
743	 74.9999987585
744	 74.9999991815
745	 74.9999994604
746	 74.9999996443
747	 74.9999997655
748	 74.9999998454
749	 74.9999998981
750	 74.9999999328
751	 74.9999999557
752	 74.9999999708
753	 74.9999999808
754	 74.9999999873
755	 74.9999999916
756	 74.9999999945
757	 74.9999999964
758	 74.9999999976
759	 74.9999999984
760	 74.999999999
761	 74.9999999993
762	 74.9999999995
763	 74.9999999997
764	 74.9999999998
765	 74.9999999999
766	 74.9999999999
767	 74.9999999999
768	 75.0
769	 75.0
770	 75.0
771	 75.0
772	 75.0
773	 75.0
774	 75.0
775	 75.0
776	 75.0
777	 75.0
778	 75.0
779	 75.0
780	 75.0
781	 75.0
782	 75.0
783	 75.0
784	 75.0
785	 75.0
786	 75.0
787	 75.0
788	 75.0
789	 75.0
790	 75.0
791	 75.0
792	 75.0
793	 75.0
794	 75.0
795	 75.0
796	 75.0
797	 75.0
798	 75.0
799	 75.0
800	 75.0
801	 75.0
802	 75.0
803	 75.0
804	 75.0
805	 75.0
806	 75.0
807	 75.0
808	 75.0
809	 75.0
810	 75.0
811	 75.0
812	 75.0
813	 75.0
