500	301.8953
500	301.8953
501	303.1293
502	305.6027
503	305.5026
504	301.3872
505	296.1202
506	293.4197
507	294.0159
508	295.9331
509	297.4383
510	298.3621
511	298.8740
512	298.5575
513	297.3196
514	296.1454
515	295.9429
516	296.1918
517	295.8419
518	295.3454
519	296.4742
520	299.5820
521	302.1426
522	301.2884
523	297.5399
524	294.7054
525	295.7018
526	299.4499
527	302.5869
528	303.6006
529	304.2085
530	306.5072
531	309.7183
532	310.7586
533	307.9696
534	303.3775
535	300.6976
536	301.4829
537	303.9590
538	305.6030
539	305.9879
540	306.5007
541	307.8119
542	308.7476
543	307.9955
544	306.0726
545	304.7547
546	304.9138
547	305.8716
548	306.7572
549	307.3702
550	307.3849
551	305.8310
552	302.4016
553	298.7331
554	297.1119
555	297.7873
556	298.6754
557	298.3425
558	298.2838
559	300.9422
560	305.7479
561	308.7162
562	306.8850
563	302.2425
564	299.8076
565	301.8056
566	305.1368
567	305.4849
568	302.8597
569	301.3877
570	303.7625
571	307.6537
572	308.6234
573	305.6742
574	302.3364
575	302.0722
576	304.0123
577	304.4429
578	301.8357
579	298.7909
580	298.6462
581	301.3726
582	303.9733
583	304.5514
584	304.5263
585	306.2103
586	309.3004
587	311.1301
588	310.0889
589	307.3944
590	305.1276
591	303.6584
592	302.0077
593	300.1724
594	299.6176
595	301.0524
596	302.8921
597	303.0143
598	301.5258
599	300.5287
600	301.1130
601	301.8943
602	301.1728
603	299.6065
604	299.5621
605	301.9070
606	304.6127
607	305.2031
608	303.9174
609	303.3625
610	304.9990
611	307.0659
612	306.7814
613	304.0777
614	301.9566
615	302.7951
616	305.2905
617	306.0502
618	303.8111
619	300.9260
620	300.3220
621	301.8845
622	302.8431
623	301.4558
624	299.0675
625	298.0722
626	298.8685
627	299.8379
628	299.8631
629	299.5903
630	299.9526
631	300.6291
632	300.8768
633	301.1161
634	302.3489
635	304.1067
636	304.3687
637	302.1572
638	299.2938
639	298.5375
640	300.3611
641	302.7466
642	304.2343
643	305.9288
644	309.6181
645	314.5528
646	317.5202
647	316.4158
648	312.6065
649	309.0248
650	306.7446
651	304.5632
652	301.6888
653	299.5145
654	300.0247
655	303.1531
656	306.7688
657	309.1171
658	310.3446
659	311.4842
660	312.7433
661	313.2698
662	312.2973
663	310.2133
664	308.4442
665	308.2059
666	309.2418
667	309.7959
668	308.0921
669	304.1598
670	300.1316
671	298.4107
672	299.4599
673	301.5289
674	302.6817
675	302.9689
676	304.1674
677	307.2011
678	310.3623
679	310.8446
680	308.0625
681	304.7290
682	304.1377
683	306.7077
684	309.7938
685	310.8075
686	309.8231
687	308.7679
688	308.5642
689	307.8478
690	304.6908
691	299.1570
692	293.7816
693	291.5515
694	293.4549
695	297.8175
696	301.8840
697	304.1301
698	305.1582
699	306.3741
700	307.9273
