0	315.8542
50	307.1451
100	310.4191
150	311.3339
200	310.9069
250	311.2253
300	316.2909
350	312.2088
400	321.7262
450	315.7788
500	315.0747
550	310.6001
600	312.5403
650	311.4160
700	308.9694
750	315.6809
800	309.8940
850	312.2587
900	308.6166
950	315.8031
1000	311.6962
1050	314.5690
1100	311.3570
1150	315.0864
1200	317.3440
1250	313.5827
1300	312.6570
1350	317.2737
1400	313.8999
1450	311.8601
1500	313.7156
1550	312.7015
1600	314.7441
1650	315.5328
1700	311.0378
1750	311.3954
1800	316.5309
1850	312.6469
1900	314.2815
1950	315.6026
2000	315.7922
2050	314.6600
2100	316.2429
2150	312.5232
2200	316.0700
2250	313.3946
2300	311.3430
2350	311.7992
2400	310.4584
2450	311.2052
2500	312.7410
2550	311.7805
2600	315.3986
2650	306.7612
2700	309.7068
2750	311.0967
2800	311.1077
2850	319.0095
2900	316.8854
2950	311.9272
3000	316.4129
3050	316.8788
3100	313.6858
3150	311.3965
3200	313.4405
3250	313.5406
3300	306.1528
3350	312.2278
3400	317.0363
3450	309.4393
3500	313.2058
3550	311.4243
3600	312.6136
3650	314.0192
3700	314.2687
3750	317.9303
3800	312.8422
3850	313.5726
3900	313.7024
3950	313.9966
4000	312.9901
4050	309.0568
4100	311.6683
4150	309.0429
4200	309.8725
4250	314.6815
4300	310.4806
4350	315.6287
4400	314.5980
4450	315.1081
4500	310.7704
4550	315.8316
4600	314.1454
4650	316.9262
4700	318.1128
4750	320.9788
4800	309.8924
4850	316.7486
4900	308.6733
4950	320.6849
5000	318.3050
5050	314.3448
5100	312.5093
5150	318.9044
5200	312.0306
5250	311.2786
5300	312.1130
5350	315.8357
5400	314.5316
5450	319.7902
5500	317.6349
5550	314.1228
5600	317.4926
5650	324.3203
5700	316.2059
5750	316.4710
5800	316.6798
5850	318.7102
5900	311.8635
5950	312.6947
6000	318.1340
6050	309.4406
6100	310.0405
6150	312.6914
6200	319.0741
6250	315.4527
6300	314.2891
6350	316.8820
6400	318.4754
6450	314.8044
6500	311.1621
6550	321.2173
6600	316.6859
6650	309.9284
6700	317.1943
6750	311.9804
6800	320.3007
6850	311.9678
6900	313.0905
6950	307.6344
7000	313.4096
7050	315.0184
7100	316.3244
7150	312.6583
7200	314.0631
7250	311.6169
7300	306.6407
7350	308.6640
7400	315.4663
7450	315.4600
7500	308.4066
7550	314.6885
7600	314.6773
7650	313.3342
7700	314.9270
7750	313.0361
7800	315.6578
7850	313.8407
7900	309.6857
7950	311.5973
8000	314.4720
8050	314.6618
8100	312.0837
8150	312.9860
8200	323.0727
8250	315.6364
8300	314.4792
8350	313.2004
8400	316.3035
8450	312.4851
8500	313.3548
